branch,review,restaurant,Review_Date,source_file,review_text,predicted_issue_category,confidence,issue_cluster,chain,emotion,emotion_conf,urgency_score,escalate
"VB World By Namma Veedu Vasanta Bhavan - Saligramam %28Vadapalani%29, Chennai",great food and exceptional service makes you feel good. wonderful experience. courteous staff explains food menu in detail by mr shashikumar …,Namma Veedu Vasanta Bhavan,2026-01-25,Analysis\data\raw_reviews_new\Google\vasantha_bhavan_Google_reviews_tamilnadu_with_dates.csv,great food and exceptional service makes you feel good. wonderful experience. courteous staff explains food menu in detail by mr shashikumar …,Slow Service & Staff Negligence,0.3566666666666667,-1,Namma Veedu Vasanta Bhavan,neutral,heuristic,0,False
"VB World By Namma Veedu Vasanta Bhavan - Saligramam %28Vadapalani%29, Chennai","i had dinner with my family, over all good experience. taste wise good, quantity is low, big parking space, luxury ambience, service also good.",Namma Veedu Vasanta Bhavan,2026-05-25,Analysis\data\raw_reviews_new\Google\vasantha_bhavan_Google_reviews_tamilnadu_with_dates.csv,"i had dinner with my family, over all good experience. taste wise good, quantity is low, big parking space, luxury ambience, service also good.",Parking & Accessibility,0.5166666666666667,-1,Namma Veedu Vasanta Bhavan,neutral,heuristic,0,False
"VB World By Namma Veedu Vasanta Bhavan - Saligramam %28Vadapalani%29, Chennai",it was a. awesome experience dining in there. there was a waiter names sun who was very kind and did good service. thankyou so much vb for giving a beautiful and memorable lunch experience,Namma Veedu Vasanta Bhavan,2026-01-11,Analysis\data\raw_reviews_new\Google\vasantha_bhavan_Google_reviews_tamilnadu_with_dates.csv,it was a. awesome experience dining in there. there was a waiter names sun who was very kind and did good service. thankyou so much vb for giving a beautiful and memorable lunch experience,Service Quality,0.3,47,Namma Veedu Vasanta Bhavan,neutral,heuristic,0,False
"VB World By Namma Veedu Vasanta Bhavan - Saligramam %28Vadapalani%29, Chennai","had a dinner at vb world located near saligramam (1km from vadapalani).we ordered plain dosa,parotta and filter coffee.the dosa which i had in their tambaram branch was very good but i was very disappointed at the taste of sambar in this …",Namma Veedu Vasanta Bhavan,2026-04-29,Analysis\data\raw_reviews_new\Google\vasantha_bhavan_Google_reviews_tamilnadu_with_dates.csv,"had a dinner at vb world located near saligramam (1km from vadapalani).we ordered plain dosa,parotta and filter coffee.the dosa which i had in their tambaram branch was very good but i was very disappointed at the taste of sambar in this …",Food Quantity & Value for Money,0.4866666666666667,37,Namma Veedu Vasanta Bhavan,disappointment,heuristic,1,False
"VB World By Namma Veedu Vasanta Bhavan - Saligramam %28Vadapalani%29, Chennai","nice ambience , food was okay . we went for breakfast on a sunday morning. the ghee idly had very less sambhar . …",Namma Veedu Vasanta Bhavan,2026-03-03,Analysis\data\raw_reviews_new\Google\vasantha_bhavan_Google_reviews_tamilnadu_with_dates.csv,"nice ambience , food was okay . we went for breakfast on a sunday morning. the ghee idly had very less sambhar . …",Food Quantity & Value for Money,0.67,-1,Namma Veedu Vasanta Bhavan,neutral,heuristic,0,False
"VB World By Namma Veedu Vasanta Bhavan - Saligramam %28Vadapalani%29, Chennai","excellent ambience and good food, quite a few variety. the service by jayanthi and rose needs special mention. patient and professional.",Namma Veedu Vasanta Bhavan,2026-06-09,Analysis\data\raw_reviews_new\Google\vasantha_bhavan_Google_reviews_tamilnadu_with_dates.csv,"excellent ambience and good food, quite a few variety. the service by jayanthi and rose needs special mention. patient and professional.",Food Quantity & Value for Money,0.52,-1,Namma Veedu Vasanta Bhavan,delight,heuristic,0,False
"VB World By Namma Veedu Vasanta Bhavan - Saligramam %28Vadapalani%29, Chennai","ample car parking, above average food quality and friendly service. they have wide variety of food range and it's kind of luxury dining experience. it's pretty new when i went and perhaps it will take couple of months to settle down.",Namma Veedu Vasanta Bhavan,2026-04-23,Analysis\data\raw_reviews_new\Google\vasantha_bhavan_Google_reviews_tamilnadu_with_dates.csv,"ample car parking, above average food quality and friendly service. they have wide variety of food range and it's kind of luxury dining experience. it's pretty new when i went and perhaps it will take couple of months to settle down.",Parking & Accessibility,0.6533333333333333,48,Namma Veedu Vasanta Bhavan,disappointment,heuristic,1,False
"VB World By Namma Veedu Vasanta Bhavan - Saligramam %28Vadapalani%29, Chennai","we chose vb house vadapalani for our event, and it was a fantastic decision. we were particularly impressed by the new, scenic party hall and the exceptional service provided by the management team. …",Namma Veedu Vasanta Bhavan,2026-02-26,Analysis\data\raw_reviews_new\Google\vasantha_bhavan_Google_reviews_tamilnadu_with_dates.csv,"we chose vb house vadapalani for our event, and it was a fantastic decision. we were particularly impressed by the new, scenic party hall and the exceptional service provided by the management team. …",Food Quantity & Value for Money,0.5033333333333333,8,Namma Veedu Vasanta Bhavan,delight,heuristic,0,False
"VB World By Namma Veedu Vasanta Bhavan - Saligramam %28Vadapalani%29, Chennai","an absolute gem! the taste was top-notch, and every dish felt authentic and fresh. a huge shoutout to waiter mr.kandhan, whose service was attentive and genuinely friendly. the ambience created such a relaxing mood, and the best part? the pricing was very cozy and fair for the quality.",Namma Veedu Vasanta Bhavan,2025-12-23,Analysis\data\raw_reviews_new\Google\vasantha_bhavan_Google_reviews_tamilnadu_with_dates.csv,"an absolute gem! the taste was top-notch, and every dish felt authentic and fresh. a huge shoutout to waiter mr.kandhan, whose service was attentive and genuinely friendly. the ambience created such a relaxing mood, and the best part? the pricing was very cozy and fair for the quality.",Food Quantity & Value for Money,0.51,44,Namma Veedu Vasanta Bhavan,delight,heuristic,0,False
"VB World By Namma Veedu Vasanta Bhavan - Saligramam %28Vadapalani%29, Chennai",went in for breakfast.excellent service by mr. rajendran and team. good quality food. good ambience and background music,Namma Veedu Vasanta Bhavan,2026-05-05,Analysis\data\raw_reviews_new\Google\vasantha_bhavan_Google_reviews_tamilnadu_with_dates.csv,went in for breakfast.excellent service by mr. rajendran and team. good quality food. good ambience and background music,Slow Service & Staff Negligence,0.3833333333333334,-1,Namma Veedu Vasanta Bhavan,delight,heuristic,0,False
"VB World By Namma Veedu Vasanta Bhavan - Saligramam %28Vadapalani%29, Chennai",atmosphere and service were excellent...one mr.ekra did a good job....food need improvement...soup can be better fried rice and manjurian was good....good joint...large car parking,Namma Veedu Vasanta Bhavan,2026-04-16,Analysis\data\raw_reviews_new\Google\vasantha_bhavan_Google_reviews_tamilnadu_with_dates.csv,atmosphere and service were excellent...one mr.ekra did a good job....food need improvement...soup can be better fried rice and manjurian was good....good joint...large car parking,Cleanliness & Restroom Hygiene,0.4,44,Namma Veedu Vasanta Bhavan,delight,heuristic,0,False
"VB World By Namma Veedu Vasanta Bhavan - Saligramam %28Vadapalani%29, Chennai",good service mr rajendran excellent amazing place very beautiful,Namma Veedu Vasanta Bhavan,2026-02-01,Analysis\data\raw_reviews_new\Google\vasantha_bhavan_Google_reviews_tamilnadu_with_dates.csv,good service mr rajendran excellent amazing place very beautiful,Slow Service & Staff Negligence,0.31,44,Namma Veedu Vasanta Bhavan,delight,heuristic,0,False
"VB World By Namma Veedu Vasanta Bhavan - Saligramam %28Vadapalani%29, Chennai","we recently visited vb world vija, which has just opened and is being promoted as a destination for global cuisine alongside indian favorites. naturally, we went in with high expectations, especially given the hype around its concept and …",Namma Veedu Vasanta Bhavan,2026-05-06,Analysis\data\raw_reviews_new\Google\vasantha_bhavan_Google_reviews_tamilnadu_with_dates.csv,"we recently visited vb world vija, which has just opened and is being promoted as a destination for global cuisine alongside indian favorites. naturally, we went in with high expectations, especially given the hype around its concept and …",Food Quantity & Value for Money,0.6533333333333333,8,Namma Veedu Vasanta Bhavan,neutral,heuristic,0,False
"VB World By Namma Veedu Vasanta Bhavan - Saligramam %28Vadapalani%29, Chennai",the food was exceptional with so many varieties and our waiters ajay and jayanthi were very helpful with suggestions and had great customer service skills! really enjoyed the new pongal release pistachio podi idli!!,Namma Veedu Vasanta Bhavan,2026-01-07,Analysis\data\raw_reviews_new\Google\vasantha_bhavan_Google_reviews_tamilnadu_with_dates.csv,the food was exceptional with so many varieties and our waiters ajay and jayanthi were very helpful with suggestions and had great customer service skills! really enjoyed the new pongal release pistachio podi idli!!,Food Quantity & Value for Money,0.4666666666666667,41,Namma Veedu Vasanta Bhavan,neutral,heuristic,0,False
"VB World By Namma Veedu Vasanta Bhavan - Saligramam %28Vadapalani%29, Chennai","honestly we came with lot of expectations… honestly food is so bad pain poori - god helps the person he or she should think in his or her mind that was pani poori, …",Namma Veedu Vasanta Bhavan,2026-01-02,Analysis\data\raw_reviews_new\Google\vasantha_bhavan_Google_reviews_tamilnadu_with_dates.csv,"honestly we came with lot of expectations… honestly food is so bad pain poori - god helps the person he or she should think in his or her mind that was pani poori, …",Food Quantity & Value for Money,0.4866666666666667,-1,Namma Veedu Vasanta Bhavan,neutral,heuristic,0,False
"VB World By Namma Veedu Vasanta Bhavan - Saligramam %28Vadapalani%29, Chennai","recently i went here for lunch with my daughter, we had meals, the taste and quality of the food was good, there is not enough space to park two cars",Namma Veedu Vasanta Bhavan,2026-03-01,Analysis\data\raw_reviews_new\Google\vasantha_bhavan_Google_reviews_tamilnadu_with_dates.csv,"recently i went here for lunch with my daughter, we had meals, the taste and quality of the food was good, there is not enough space to park two cars",Food Quantity & Value for Money,0.6633333333333333,48,Namma Veedu Vasanta Bhavan,neutral,heuristic,0,False
"VB World By Namma Veedu Vasanta Bhavan - Saligramam %28Vadapalani%29, Chennai",⭐️⭐️☆☆☆ visited the new vasanta bhavan (vb world( branch in saligramam. while the …,Namma Veedu Vasanta Bhavan,2026-02-10,Analysis\data\raw_reviews_new\Google\vasantha_bhavan_Google_reviews_tamilnadu_with_dates.csv,⭐️⭐️☆☆☆ visited the new vasanta bhavan (vb world( branch in saligramam. while the …,Food Quantity & Value for Money,0.6533333333333333,8,Namma Veedu Vasanta Bhavan,neutral,heuristic,0,False
"VB World By Namma Veedu Vasanta Bhavan - Saligramam %28Vadapalani%29, Chennai",thanks. need to improve food taste. rest all best. thanks ajay for your patience and service quality.,Namma Veedu Vasanta Bhavan,2026-03-24,Analysis\data\raw_reviews_new\Google\vasantha_bhavan_Google_reviews_tamilnadu_with_dates.csv,thanks. need to improve food taste. rest all best. thanks ajay for your patience and service quality.,Slow Service & Staff Negligence,0.4066666666666667,52,Namma Veedu Vasanta Bhavan,delight,heuristic,0,False
"VB World By Namma Veedu Vasanta Bhavan - Saligramam %28Vadapalani%29, Chennai",ekra ahmed - good service by him in vb world. polite and humble person. vb world ambience is outstanding! the og veg restaurant in saligramam. the most awaited one!!!,Namma Veedu Vasanta Bhavan,2026-02-04,Analysis\data\raw_reviews_new\Google\vasantha_bhavan_Google_reviews_tamilnadu_with_dates.csv,ekra ahmed - good service by him in vb world. polite and humble person. vb world ambience is outstanding! the og veg restaurant in saligramam. the most awaited one!!!,Food Quantity & Value for Money,0.5666666666666667,8,Namma Veedu Vasanta Bhavan,frustration,heuristic,2,False
