cluster,restaurant,branch,review_text,rating,distance_to_centroid
51,Sangeetha,Shangeetha Mess & Caterers,food was tasty and customisable.the service was very good particularly that service boys in night they treat us like a family.the homely environment just awesome.,,0.2041261
51,Sangeetha,Poonamallee,"we dined on the first floor, and the servers were really nice and patient with us. food was amazing too!!! thank you",,0.20418552
51,Sree Annapoorna,Annapoorna - Kuniyamuthur,they served very good food with care. i celebrated my husband's birthday. the staff team were amazing with patience and frequent supply!,,0.2114306
51,A2B,Adyar+Ananda+Bhavan+ +A2B,had a pleasant dining experience. the food quality was excellent with good taste and fresh ingredients. our staff baby service was friendly and prompt were attentive and made us feel welcome.,,0.21662681
51,A2B,Adyar+Ananda+Bhavan+ +A2B,wonderful dining experience. the staffs were very professional. the food quality was amazing :) would love to keep visiting.,,0.21753173
51,Geetham,"Geetham Veg Restaurant   Vettuvankeni, ECR","food was obviously food like other geethams , it's newly opened with very good parking space . big menu and very good sambar . . service quality needs to be improved, i had long wait and reaching staff was difficult. overall good food .",,0.21866636
52,Sangeetha,"W.B. Road, Trichy",great food and best in class food with lots of varieties,,0.036902383
52,Sangeetha,PORUR,the food is very good and you got variety .,,0.064799815
52,Sree Annapoorna,Sree Annapoorna - Thudiyalur,good food and good taste on all the dishes we ordered,,0.075498015
52,Sree Annapoorna,Shri Annapurani Kitchen,good delicious and quality food,,0.07775303
52,Saravana Bhavan,Chennai,eat anything. the quality is outstanding. the icecream with seasonal fruits is a must. .... u should go for.,,0.09050822
52,Saravana Bhavan,Chennai,best and delicious food with lot of variety. quality of food is best and serving is enough to fill stomach.,,0.09067625
52,Sree Annapoorna,Shri Annapurani Kitchen,excellent food quality.homely food.harmless to stomach,,0.09539421
52,Saravana Bhavan,Chennai,good in taste. good in variety. good in quantity. fresh and nice for stomach too. im not a foodie but liked the simple n tasty food.,,0.096329525
52,Sangeetha,T Nagar,lovely food.. a bit expensive but worth it,,0.099691376
52,Sangeetha,Sangeetha Veg Restaurant,tasty,,0.1119255
52,Sangeetha,Restaurant_Review-g304556-d1118328-Reviews-Sangeetha_Gandhi_Nagar-Chennai_Madras_Chennai_District_Tamil_Nadu.html,"good choice of food varieties. always crowded and especially on saturdays, waiting time is more. food taste is good and the menu is huge with lot of varieties",,0.11475114
52,A2B,Adyar+Ananda+Bhavan+ +A2B,very tasty good food,,0.12248097
52,Sree Annapoorna,Hotel Sri Annapoorna,all food is good and super delicious,,0.1266611
52,Geetham,Ashok Nagar,quality and tasty food,,0.1350458
52,Sree Annapoorna,Shri Annapurani Kitchen,"tasty, homely, down to earth, good.",,0.13563786
53,Sree Annapoorna,Shree Annapoorna Mess,taste ⭐️⭐️⭐️⭐️⭐️ tasty meals. fish gravy is awesome. …,,0.05092394
53,Sree Annapoorna,Sri Annapoorna Bakes,"fresh and delicious, 😍 …",,0.051215596
53,Namma Veedu Vasanta Bhavan,Vasantha Bhavan - V B World,good food 😋 great 👍 …,,0.05375423
53,Sangeetha,"Opp. SRM Medical College, Trichy",soo delicious 😋.. surprisingly soft idly at 10.45pm 👌. 💥 …,,0.057654385
53,Sangeetha,"W.B. Road, Trichy",superb quality and tasty 🤤🤤 …,,0.063942865
53,Sree Annapoorna,Shree Annapoorna Mess,very excellent 👌 yummy yummy …,,0.07010658
53,Sree Annapoorna,ANNAPOORNA FAMILY RESTAURANT AND PUNJABI DHABA,excellent taste yemmyyyy🤩👒 …,,0.07224335
53,Sree Annapoorna,ANNAPOORNA FAMILY RESTAURANT AND PUNJABI DHABA,everything is gudd 👍 …,,0.07562081
53,Sree Annapoorna,Shri Annapurani Kitchen,i like that very much 💓😋 …,,0.07684327
53,Geetham,Anna Salai,excellent food!!!,,0.096414976
53,Sree Annapoorna,Shree Annapoorna Mess,tasty and excellent food chettinadu gravy was 😋 yummy …,,0.09738042
53,Sree Annapoorna,Annapoorna Hotel,horrible and worse😡🤬😠 …,,0.0984884
53,Sree Annapoorna,Hotel Sri Annapoorna,very super and delicious,,0.103148155
53,Sangeetha,"Karur Bypass, Trichy",🍽️ food taste: excellent! every dish was flavorful and freshly made. 🥘 tried dishes: …,,0.118202776
53,Sree Annapoorna,Tirupur Sree Annapoorna Vegetarian Restaurant,tasty food and friendly waiter😅 …,,0.12571836
54,Saravana Bhavan,Chennai,delicious food excellent staff good cleanness large and good ambience,,0.06557731
54,Sangeetha,PORUR,food really nice and the staff also very friendly and good ambiance,,0.0782494
54,Sree Annapoorna,Annapoorna - Saibaba colony,"good service, staffs are very friendly. food is so tasty and delicious . good ambience and hygiene they are maintaining. peaceful place to have meal.",,0.08443836
54,Sree Annapoorna,Sree Annapoorna - NH Komarapalayam,"nice ambiance, tasty food staffs very well organised and arranged the table",,0.091751836
54,Sree Annapoorna,Annapoorna - Saibaba colony,i am a phd scholar and a regular customer here. i love the food especially served with good flavours and aroma. staffs are very kind and active. the atmosphere feels very comfortable and neat. …,,0.095145404
54,Namma Veedu Vasanta Bhavan,Namma Veedu Vasanta Bhavan - Hosur,restaurants is very good..neat and clean..staff are very courteous. they have a variety of food options which suits all age groups.,,0.10280391
54,Sree Annapoorna,Hotel Sree Annapoorna,nice staffs and nice food,,0.119951166
54,Sangeetha,PORUR,excellent food items and great atmosphere and the staffs are very genuine and easily approachable,,0.12135409
54,Sree Annapoorna,HOTEL SRI ANNAPOORNA,warm and friendly staff. decent food and good prices.,,0.12139302
54,Sree Annapoorna,Annapoorna - Avinashi road,good food good staff overall good experience,,0.12141501
54,Sree Annapoorna,Hotel Annapoorani,all food very tasty good response friendly staff good feel,,0.13611187
54,Sree Annapoorna,Annapoorna - Ganapathy,"healthy food and hospitality is good with neat & clean place. staffs are very caring and quick response from them. taken lunch and breakfast which seems to be good, healthy and tasty. …",,0.14069921
54,Sangeetha,Shri Sangeetas,"good food, clean and hygiene, friendly staff especially by bharathy.",,0.14103894
54,A2B,Adyar+Ananda+Bhavan+ +A2B,"good staff... good service... good food... (esp the coffee, it's divine...) …",,0.14469391
54,Sangeetha,RA Puram,very consistent service as i come here regularly over the years. good management for a quick bite. fast service and friendly staff.,,0.14620143
55,Sangeetha,RA Puram,good food at this one joint. service is good. …,,0.051201824
55,Sree Annapoorna,Hotel Sri Annapoorna,excellent service and delicious food,,0.065276824
55,Sree Annapoorna,Sree Annapoorna - NH Komarapalayam,good food excellent service,,0.0692535
55,Sree Annapoorna,Hotel Sri Annapoorna,super service and very delicious food,,0.07758008
55,A2B,Adyar+Ananda+Bhavan+ +A2B,good service good ice cream,,0.08135894
55,Sree Annapoorna,Tirupur Sree Annapoorna Sweets shop,super good food . nice taste. fast service.,,0.09388769
55,Sree Annapoorna,Hotel Sri Annapoorna,"very good service and delicious food.....,",,0.11650714
55,Namma Veedu Vasanta Bhavan,"Namma Veedu Vasanta Bhavan - Tnagar, Chennai",superb taste food&services.100😍 …,,0.118910216
55,Sree Annapoorna,Hotel Sri Annapoorna,amazing food with quality service,,0.12082238
55,Sangeetha,Shangeetha Mess & Caterers,awesome taste and amazing service. must recommend to visit and try out!,,0.13043821
55,Geetham,Navallur,excellent food excellent service,,0.13672097
55,Sree Annapoorna,Shree Annapoorna Mess,food service always good nice it's family mess,,0.1391883
55,Sangeetha,PORUR,excellent food quality....very good service....,,0.14320005
55,Namma Veedu Vasanta Bhavan,Namma Veedu Vasanta Bhavan,awesome food service very calm and good take care,,0.14493528
55,Sree Annapoorna,SAS Pongalur | Sri Annapoornis Sweets | Karur,"good quality of food,and service 👌 …",,0.14752252
56,Namma Veedu Vasanta Bhavan,Vasantha Bhavan - V B World,"great ambience, but food needs improvement visited this place for both breakfast and lunch. the ambience was really …",,0.06564148
56,Geetham,"Geetham Veg Restaurant   Vettuvankeni, ECR",good ambience. good food. extremely slow service spoils the experience,,0.082609355
56,A2B,"A2B,+Trichy+Railway+station","nice ambience at railway junction...we checked in around 5:00pm and all items were like fried rice,idiyappam etc",,0.08943275
56,A2B,Adyar+Ananda+Bhavan+ +A2B,very average taste n service. didn't enjoy. ambience is good,,0.09719868
56,Sangeetha,"Opp. SRM Medical College, Trichy",good food and ambience was super cost wise they could bring little down,,0.10353911
56,Sree Annapoorna,Tirupur Sree Annapoorna Sweets shop,costly but not worth the service and ambience,,0.10396048
56,Sangeetha,PORUR,nice ambience and great food. service top notch.,,0.10626195
56,Sangeetha,"Opp. SRM Medical College, Trichy",i had a really good time here..service was fast ..ambience was good .. special mention to mr.vasanth for his dedicated sincere table service.. highly recommend....,,0.106581755
